SKU,Title,MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
SRN-SAM-1521,"Samsung Galaxy J5 J510 (2016) LCD and Touch Screen Digitizer Replacement - White",,,66.99,,,,,,
APL-002-6441,"iPhone 5S back housing ",,,,,,,,,
FLX-SAM-1543,"Samsung Galaxy Mega 6.3 Sprint L600 Charging Port Flex Cable",,12.99,,,,,,,
FLX-SAM-1544,"Samsung Galaxy Mega 6.3 I9200 i527 i9205 i9200  Vibrating Motor ",,4.99,,,,,,,
ACC-ZED-811,"Samsung 2A Travel Adapter Home Wall Charger - Black",,,,,,,,,
FLX-SAM-1545,"Samsung Galaxy Tab 3 8.0 SM T310 Charging Port",0.99,7.99,3.50,,,,,,
APL-003-1739,"Anti-Static Battery Adhesive Strip Sticker Tape For iPhone 6S Plus",,,,,,,,,
APL-003-1740,"Anti-Static Battery Adhesive Strip Sticker Tape For Iphone 6S",,,,,,,,,
APL-003-1741,"Anti-Static Battery Adhesive Strip Sticker Tape For Iphone 6",,,,,,,,,
APL-003-1742,"Anti-Static Battery Adhesive Strip Sticker Tape For Iphone 6+",,,,,,,,,
ACC-ZRT-523,"Samsung Galaxy S7 LCD Back Adhesive Tape ",,,,,,,,,
SRN-LGM-680,"LCD and Touch Screen Replacement with Frame for LG V20 - Black - Grade B",,,,,,,,,
ACC-ZRT-524,"iPhone 5 Battery Adhesive Strip Sticker Tape (50 pack)",,,,,,,,,
ACC-ZRT-525,"LCD Back Adhesive For S7",,,,,,,,,
ACC-ZED-812,"OEM Plastic Film for iPhone 5 Series Frontside (set of 100)",,,,,,,,,
ACC-ZED-813,"OEM Plastic Film for iPhone 6 (set of 100)",,,,,,,,,
ACC-ZED-814,"OEM Plastic Film for iPhone 6 Plus (set of 100)",,,,,,,,,
ACC-ZED-815,"OEM Plastic Film for iPhone 4 and 4S (set of 100)",,,,,,,,,
APL-001-2330,"LCD and Touch Screen Digitizer Replacement for iPod Touch 6 - White - Grade A",,,,,,,,,
APL-001-2331,"LCD and Touch Screen Digitizer Replacement for iPod Touch 6 - White - Grade B",,,,,,,,,
SRN-SAM-1522,"Samsung Galaxy S5 LCD Refurb Stock",,,,,,,,,
SRN-SAM-1523,"Samsung Galaxy Note 4 LCD Refurb Stock",,,,,,,,,
SRN-SAM-1524,"Samsung Galaxy Note 5 LCD & Digitizer Touch Screen - White Pearl - Grade B",,,,,,,,,
SRN-NOK-168,"LCD and Touch Screen Digitizer for Microsoft Lumia 640XL",,,,,,,,,
SRN-LGM-681,"LG Optimus G LS970 LCD Screen Touch Screen Digitizer with Frame",,,,,,,,,
TAB-SRN-767,"LG G Pad 7.0 V400 LCD With Digitizer Assembly - Black - Grade B",,,,,,,,,
SRN-SAM-1525,"Samsung Galaxy S5 Front Glass Replacement (Premium) - Black",,,,,,,,,
SRN-SAM-1526,"Samsung Galaxy S5 Front Glass Replacement (Premium) - White",,,,,,,,,
SRN-SAM-1527,"Samsung Galaxy Note 4 Front Glass Replacement (Premium) - Grey",,,,,,,,,
APL-001-2332,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard) - Grade A",,,,,,,,,
ACC-ZED-816,"Samsung Galaxy Series MicroUSB Data Cable (3 Feet) (Premium)",,,,,,,,,
APL-001-2333,"iPhone 6 Metal Shield Backplate with Flex Cable",4.49,7.99,3.50,1.99,,,,,
ACC-ZED-817,"Original iPhone 5 and 6 Series Headphones",,,,,,,,,
SRN-SAM-1528,"Samsung Galaxy S7 LCD With Digitizer Touch Screen - Black Onyx - Grade A",,,,,,,,,
SRN-SAM-1529,"Samsung Galaxy S5 LCD Refurb Redo",,,,,,,,,
SRN-ZTE-029,"LCD and Touch Screen Digitizer Replacement for ZTE Grand X3 - Black ",,,,,,,,,
SRN-SAM-1530,"LCD And Touch Screen Digitizer For Samsung Galaxy J7 J700 (2015) - Black",95.00,109.00,92.99,124.99,,,,,
SRN-SAM-1531,"LCD And Touch Screen Digitizer For Samsung Galaxy J7 J700 (2015) - White",95.00,,92.99,,,,,,
SRN-SAM-1532,"LCD And Touch Screen Digitizer For Samsung Galaxy J7 J700 (2015) - Gold",95.00,117.99,92.99,,,,,,
ACC-ZED-818,"OEM Plastic Film for iPhone 5 Series Backside (set of 100)",,,,,,,,,
FLX-SAM-1546,"Samsung S7 Edge Wireless Charging Flex Cable Replacement",6.99,,2.99,6.99,,,,,
ACC-ZRT-526,"loctite Super Glue",,,,,,,,,
SRN-LGM-683,"Front Glass Lens For LG G3 Grey ",,,,,,,,,
SRN-LGM-684,"Front Glass Lens For LG G4 Black",,,,,,,,,
SRN-LGM-685,"Front Glass Lens For LG G5 Black",,,11.99,,,,,,
SRN-SAM-1533,"Galaxy Note 1 Refurb",,,,,,,,,
SRN-SAM-1534,"Galaxy Note 2 Refurb",,,,,,,,,
SRN-SAM-1535,"Galaxy Note 3 Refurb",,,,,,,,,
SRN-SAM-1536,"Galaxy Note 4 Refurb",,,,,,,,,
SRN-SAM-1537,"Galaxy S3 Refurb",,,,,,,,,
SRN-SAM-1538,"Galaxy S4 Refurb",,,,,,,,,
SRN-SAM-1539,"Galaxy S5 Refurb",,,,,,,,,
SRN-SAM-1540,"Galaxy S6 Refurb",,,,,,,,,
SRN-SAM-1541,"Galaxy S6 Edge Refurb",,,,,,,,,
SRN-SAM-1542,"Galaxy Mega 6.3 Refurb",,,,,,,,,
SRN-LGM-686,"LG G2 Refurb",,,,,,,,,
SRN-LGM-687,"LG G3 Refurb",,,,,,,,,
SRN-LGM-688,"LG G4 Refurb",,,,,,,,,
SRN-LGM-689,"LG Nexus 5 Refurb",,,,,,,,,
SRN-MOT-690,"Motorola Nexus 6 Refurb",,,,,,,,,
APL-001-2339,"iPhone 6S Plus Refurb",,,,,,,,,
SRN-LGM-690,"LG Nexus 4 Refurb",,,,,,,,,
SRN-SAM-1543,"Galaxy Note 5 Refurb",,,,,,,,,
APL-001-2340,"iPad Mini 1/2 iC Chip Refurb",,,,,,,,,
ACC-ZRT-529,"LCD Alignment Mold for iPhone 6",,,,,,,,,
ACC-ZRT-530,"LCD Alignment Mold for iPhone 6 Plus",,,,,,,,,
ACC-ZRT-531,"Frame Alignment Mold for iPhone 6",,,,,,,,,
ACC-ZRT-532,"Frame Alignment Mold for iPhone 6 Plus",,,,,,,,,
SRN-LGM-691,"LCD and Touch Screen Digitizer for LG G6 - White",,119.99,,,,,,,
SRN-LGM-692,"LCD and Touch Screen Digitizer for LG G6 - Black",,119.99,,,,,,,
SRN-LGM-693,"LCD and Touch Screen Digitizer for LG G6 - Silver",,119.99,,,,,,,
SRN-SAM-1544,"Galaxy S7 Refurb",,,,,,,,,
SRN-SAM-1545,"Galaxy S7 Edge Refurb",,,,,,,,,
APL-003-1743,"Set of 1000 iPhone 5 Series Front Camera Holder Bracket ",,,,,,,,,
APL-003-1744,"Set of 1000 iPhone 6 Series Front Camera Holder Bracket ",,,,,,,,,
APL-003-1745,"Set of 1000 iPhone 5 Series Proximity Sensor Bracket ",,,,,,,,,
APL-003-1746,"Set of 1000 iPhone 6 Series Proximity Sensor Bracket ",,,,,,,,,
APL-003-1747,"Set of 1000 iPhone 5 Series Earpiece Speaker Mesh",,,,,,,,,
APL-003-1748,"Set of 1000 iPhone 6 Series Earpiece Speaker Mesh ",,,,,,,,,
APL-003-1749,"Set of 1000 iPhone 7 Series Front Camera Holder Bracket ",,,,,,,,,
APL-003-1750,"Set of 1000 iPhone 7 Series Proximity Sensor Bracket ",,,,,,,,,
APL-003-1751,"Set of 1000 iPhone 7 Series Earpiece Speaker Mesh",,,,,,,,,
APL-003-1752,"Set of 10 iPhone 5 Series Front Camera Holder Bracket ",,,,,,,,,
APL-003-1753,"Set of 10 iPhone 6 Series Front Camera Holder Bracket ",,,,,,,,,
APL-003-1754,"Set of 10 iPhone 5 Series Earpiece Speaker Mesh",,,,,,,,,
APL-003-1755,"Set of 10 iPhone 6 Series Proximity Sensor Bracket",,,,,,,,,
APL-003-1756,"Set of 10 iPhone 5 Series Earpiece Speaker Mesh",,,,,,,,,
APL-003-1757,"Set of 10 iPhone 6 Series Earpiece Speaker Mesh",,,,,,,,,
APL-003-1758,"Set of 10 iPhone 7 Series Front Camera Holder Bracket",,,,,,,,,
APL-003-1759,"Set of 10 iPhone 7 Series Proximity Sensor Bracket",,,,,,,,,
APL-003-1760,"Set of 10 iPhone 7 Series Earpiece Speaker Mesh",,,,,,,,,
REFURB-FEE,"Express Refurbishing Service Fee",,,,,,,,,
APL-003-1761,"Loudspeaker Set Replacement for iPad Mini 2",,,,,,,,,
APL-001-2345,"iPhone 6 Plus Refurb Redo",,,,,,,,,
